,tail_number,ICAO_code_origin,ICAO_code_destination,Path,index,PathFreq
5066,N1068K,KMYF,KLAS,KMYFKLAS,KMYFKLAS,2
5067,N1068K,KLAS,KMYF,KLASKMYF,KLASKMYF,2
5068,N1068K,KPHX,KLAS,KPHXKLAS,KPHXKLAS,4
5069,N1068K,KLAS,KPHX,KLASKPHX,KLASKPHX,4
5070,N1068K,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5071,N1068K,KLAS,KBUR,KLASKBUR,KLASKBUR,14
5072,N1068K,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5073,N1068K,KLAS,KBUR,KLASKBUR,KLASKBUR,14
5074,N1068K,KELY,KLAS,KELYKLAS,KELYKLAS,2
5075,N1068K,KLAS,KELY,KLASKELY,KLASKELY,2
5076,N1068K,KSLC,KLAS,KSLCKLAS,KSLCKLAS,6
5077,N1068K,KLAS,KSLC,KLASKSLC,KLASKSLC,5
5078,N1068K,KMYF,KLAS,KMYFKLAS,KMYFKLAS,2
5079,N1068K,KLAS,KMYF,KLASKMYF,KLASKMYF,2
5080,N1068K,KOAK,KLAS,KOAKKLAS,KOAKKLAS,8
5081,N1068K,KRNO,KOAK,KRNOKOAK,KRNOKOAK,8
5082,N1068K,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5083,N1068K,KSDL,KLAS,KSDLKLAS,KSDLKLAS,2
5084,N1068K,KNYL,KSDL,KNYLKSDL,KNYLKSDL,7
5085,N1068K,KLAS,KNYL,KLASKNYL,KLASKNYL,4
5086,N1068K,KSBD,KLAS,KSBDKLAS,KSBDKLAS,2
5087,N1068K,KLAS,KSBD,KLASKSBD,KLASKSBD,2
5088,N1068K,KGEU,KLAS,KGEUKLAS,KGEUKLAS,1
5089,N1068K,KLAS,KGEU,KLASKGEU,KLASKGEU,1
5090,N1068K,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5091,N1068K,KLAS,KBUR,KLASKBUR,KLASKBUR,14
5092,N111PV,KRNO,KLAS,KRNOKLAS,KRNOKLAS,5
5093,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5094,N111PV,KRNO,KLAS,KRNOKLAS,KRNOKLAS,5
5095,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5096,N111PV,KSLC,KLAS,KSLCKLAS,KSLCKLAS,6
5097,N111PV,KRNO,KSLC,KRNOKSLC,KRNOKSLC,1
5098,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5099,N111PV,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5100,N111PV,KLAS,KBUR,KLASKBUR,KLASKBUR,14
5101,N111PV,KPHX,KLAS,KPHXKLAS,KPHXKLAS,4
5102,N111PV,KLAS,KPHX,KLASKPHX,KLASKPHX,4
5103,N111PV,KSTS,KLAS,KSTSKLAS,KSTSKLAS,1
5104,N111PV,KAPA,KSTS,KAPAKSTS,KAPAKSTS,1
5105,N111PV,KLAS,KAPA,KLASKAPA,KLASKAPA,1
5106,N111PV,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5107,N111PV,KRNO,KBUR,KRNOKBUR,KRNOKBUR,1
5108,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5109,N111PV,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5110,N111PV,KLAS,KBUR,KLASKBUR,KLASKBUR,14
5111,N111PV,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5112,N111PV,KLAS,KBUR,KLASKBUR,KLASKBUR,14
5113,N111PV,KSNA,KLAS,KSNAKLAS,KSNAKLAS,1
5114,N111PV,KLAS,KSNA,KLASKSNA,KLASKSNA,1
5115,N111PV,KLAS,KLAS,KLASKLAS,KLASKLAS,2
5116,N111PV,KLAS,KPDX,KLASKPDX,KLASKPDX,1
5117,N111PV,KOAK,KLAS,KOAKKLAS,KOAKKLAS,8
5118,N111PV,KRNO,KOAK,KRNOKOAK,KRNOKOAK,8
5119,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5120,N111PV,KRNO,KLAS,KRNOKLAS,KRNOKLAS,5
5121,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5122,N111PV,KOAK,KLAS,KOAKKLAS,KOAKKLAS,8
5123,N111PV,KLAS,KOAK,KLASKOAK,KLASKOAK,1
5124,N111PV,KELY,KLAS,KELYKLAS,KELYKLAS,2
5125,N111PV,KLAS,KELY,KLASKELY,KLASKELY,2
5126,N111PV,KOAK,KLAS,KOAKKLAS,KOAKKLAS,8
5127,N111PV,KRNO,KOAK,KRNOKOAK,KRNOKOAK,8
5128,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5129,N111PV,KSLC,KLAS,KSLCKLAS,KSLCKLAS,6
5130,N111PV,KLAS,KSLC,KLASKSLC,KLASKSLC,5
5131,N111PV,KOAK,KLAS,KOAKKLAS,KOAKKLAS,8
5132,N111PV,KRNO,KOAK,KRNOKOAK,KRNOKOAK,8
5133,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5134,N111PV,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5135,N111PV,KLAS,KBUR,KLASKBUR,KLASKBUR,14
5136,N111PV,KSLC,KLAS,KSLCKLAS,KSLCKLAS,6
5137,N111PV,KLAS,KSLC,KLASKSLC,KLASKSLC,5
5138,N111PV,KOAK,KLAS,KOAKKLAS,KOAKKLAS,8
5139,N111PV,KRNO,KOAK,KRNOKOAK,KRNOKOAK,8
5140,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5141,N111PV,KWVI,KLAS,KWVIKLAS,KWVIKLAS,1
5142,N111PV,KLAS,KWVI,KLASKWVI,KLASKWVI,1
5143,N111PV,KOAK,KLAS,KOAKKLAS,KOAKKLAS,8
5144,N111PV,KRNO,KOAK,KRNOKOAK,KRNOKOAK,8
5145,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5146,N111PV,KRNO,KLAS,KRNOKLAS,KRNOKLAS,5
5147,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5148,N111PV,KLAS,KLAS,KLASKLAS,KLASKLAS,2
5149,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5150,N111PV,KSLC,KLAS,KSLCKLAS,KSLCKLAS,6
5151,N111PV,KLAS,KSLC,KLASKSLC,KLASKSLC,5
5152,N111PV,KPHX,KLAS,KPHXKLAS,KPHXKLAS,4
5153,N111PV,KLAS,KPHX,KLASKPHX,KLASKPHX,4
5154,N111PV,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5155,N111PV,KLAS,KBUR,KLASKBUR,KLASKBUR,14
5156,N111PV,KSLC,KLAS,KSLCKLAS,KSLCKLAS,6
5157,N111PV,KLAS,KSLC,KLASKSLC,KLASKSLC,5
5158,N111PV,KSDL,KLAS,KSDLKLAS,KSDLKLAS,2
5159,N111PV,KLAS,KSDL,KLASKSDL,KLASKSDL,1
5160,N111PV,KPVU,KLAS,KPVUKLAS,KPVUKLAS,1
5161,N111PV,KLAS,KPVU,KLASKPVU,KLASKPVU,1
5162,N111PV,KEUG,KLAS,KEUGKLAS,KEUGKLAS,1
5163,N111PV,KPUW,KEUG,KPUWKEUG,KPUWKEUG,1
5164,N111PV,KLAS,KPUW,KLASKPUW,KLASKPUW,1
5165,N111PV,KRNO,KLAS,KRNOKLAS,KRNOKLAS,5
5166,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5167,N111PV,KVNY,KLAS,KVNYKLAS,KVNYKLAS,1
5168,N111PV,KCOS,KVNY,KCOSKVNY,KCOSKVNY,1
5169,N111PV,KLAS,KCOS,KLASKCOS,KLASKCOS,1
5170,N111PV,KSJC,KLAS,KSJCKLAS,KSJCKLAS,4
5171,N111PV,KRNO,KSJC,KRNOKSJC,KRNOKSJC,5
5172,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5173,N111PV,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5174,N111PV,KLAS,KBUR,KLASKBUR,KLASKBUR,14
5175,N111PV,KPHX,KLAS,KPHXKLAS,KPHXKLAS,4
5176,N111PV,0V7,KPHX,0V7KPHX,0V7KPHX,1
5177,N111PV,KLAS,0V7,KLAS0V7,KLAS0V7,1
5178,N111PV,KSJC,KLAS,KSJCKLAS,KSJCKLAS,4
5179,N111PV,KRNO,KSJC,KRNOKSJC,KRNOKSJC,5
5180,N111PV,KLAS,KRNO,KLASKRNO,KLASKRNO,17
5181,N111PV,KBUR,KLAS,KBURKLAS,KBURKLAS,14
5182,N111PV,KLAS,KBUR,KLASKBUR,KLASKBUR,14
5183,N111PV,KSJC,KLAS,KSJCKLAS,KSJCKLAS,4
5184,N111PV,KLAS,KSJC,KLASKSJC,KLASKSJC,2
5185,N1544V,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5186,N1544V,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5187,N1544V,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5188,N1544V,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5189,N1544V,KLBB,KSAT,KLBBKSAT,KLBBKSAT,2
5190,N1544V,KBYY,KLBB,KBYYKLBB,KBYYKLBB,1
5191,N1544V,KSAT,KBYY,KSATKBYY,KSATKBYY,1
5192,N1544V,KDAL,KSAT,KDALKSAT,KDALKSAT,5
5193,N1544V,KAUS,KDAL,KAUSKDAL,KAUSKDAL,3
5194,N1544V,KSAT,KAUS,KSATKAUS,KSATKAUS,9
5195,N1544V,KLRD,KSAT,KLRDKSAT,KLRDKSAT,10
5196,N1544V,KSAT,KLRD,KSATKLRD,KSATKLRD,11
5197,N1544V,KBRO,KSAT,KBROKSAT,KBROKSAT,3
5198,N1544V,KSAT,KBRO,KSATKBRO,KSATKBRO,5
5199,N1544V,KGTU,KSAT,KGTUKSAT,KGTUKSAT,2
5200,N1544V,KEDC,KGTU,KEDCKGTU,KEDCKGTU,2
5201,N1544V,KSAT,KEDC,KSATKEDC,KSATKEDC,6
5202,N1544V,KDAL,KSAT,KDALKSAT,KDALKSAT,5
5203,N1544V,KBWD,KDAL,KBWDKDAL,KBWDKDAL,1
5204,N1544V,KSAT,KBWD,KSATKBWD,KSATKBWD,1
5205,N1544V,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5206,N1544V,KMAF,KHOU,KMAFKHOU,KMAFKHOU,1
5207,N1544V,KSAT,KMAF,KSATKMAF,KSATKMAF,1
5208,N1544V,KSWW,KSAT,KSWWKSAT,KSWWKSAT,1
5209,N1544V,KSAT,KSWW,KSATKSWW,KSATKSWW,1
5210,N1544V,KDRT,KSAT,KDRTKSAT,KDRTKSAT,7
5211,N1544V,KSAT,KDRT,KSATKDRT,KSATKDRT,6
5212,N1544V,KDRT,KSAT,KDRTKSAT,KDRTKSAT,7
5213,N1544V,KSAT,KDRT,KSATKDRT,KSATKDRT,6
5214,N1544V,KSAT,KDLF,KSATKDLF,KSATKDLF,1
5215,N1544V,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5216,N1544V,KMFE,KHOU,KMFEKHOU,KMFEKHOU,14
5217,N1544V,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5218,N1544V,KERV,KSAT,KERVKSAT,KERVKSAT,3
5219,N1544V,KINK,KERV,KINKKERV,KINKKERV,1
5220,N1544V,KSAT,KINK,KSATKINK,KSATKINK,1
5221,N8287E,KVCT,KSAT,KVCTKSAT,KVCTKSAT,2
5222,N8287E,KSAT,KVCT,KSATKVCT,KSATKVCT,1
5223,N8287E,KSJT,KSAT,KSJTKSAT,KSJTKSAT,5
5224,N8287E,KSAT,KSJT,KSATKSJT,KSATKSJT,4
5225,N8287E,KSJT,KSAT,KSJTKSAT,KSJTKSAT,5
5226,N8287E,KJCT,KSJT,KJCTKSJT,KJCTKSJT,1
5227,N8287E,KSAT,KJCT,KSATKJCT,KSATKJCT,1
5228,N8287E,KHRL,KSAT,KHRLKSAT,KHRLKSAT,3
5229,N8287E,KSAT,KHRL,KSATKHRL,KSATKHRL,4
5230,N8287E,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5231,N8287E,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5232,N8287E,KSAT,KSAT,KSATKSAT,KSATKSAT,2
5233,N8287E,KELP,KSAT,KELPKSAT,KELPKSAT,13
5234,N8287E,KSAT,KELP,KSATKELP,KSATKELP,12
5235,N8287E,KELP,KSAT,KELPKSAT,KELPKSAT,13
5236,N8287E,KSAT,KELP,KSATKELP,KSATKELP,12
5237,N8287E,KLRD,KSAT,KLRDKSAT,KLRDKSAT,10
5238,N8287E,KSAT,KLRD,KSATKLRD,KSATKLRD,11
5239,N8287E,KSJT,KSAT,KSJTKSAT,KSJTKSAT,5
5240,N8287E,KSAT,KSJT,KSATKSJT,KSATKSJT,4
5241,N8287E,KUVA,KSAT,KUVAKSAT,KUVAKSAT,1
5242,N8287E,KSAT,KUVA,KSATKUVA,KSATKUVA,1
5243,N8287E,KLRD,KSAT,KLRDKSAT,KLRDKSAT,10
5244,N8287E,KSAT,KLRD,KSATKLRD,KSATKLRD,11
5245,N8287E,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5246,N8287E,KSAT,KHOU,KSATKHOU,KSATKHOU,13
5247,N8287E,KELP,KSAT,KELPKSAT,KELPKSAT,13
5248,N8287E,KSAT,KELP,KSATKELP,KSATKELP,12
5249,N8287E,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5250,N8287E,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5251,N8287E,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5252,N8287E,KSAT,KHOU,KSATKHOU,KSATKHOU,13
5253,N8287E,KERV,KSAT,KERVKSAT,KERVKSAT,3
5254,N8287E,KSAT,KERV,KSATKERV,KSATKERV,3
5255,N8287E,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5256,N8287E,KAUS,KHRL,KAUSKHRL,KAUSKHRL,1
5257,N8287E,KSAT,KAUS,KSATKAUS,KSATKAUS,9
5258,N8287E,KIAH,KSAT,KIAHKSAT,KIAHKSAT,1
5259,N8287E,KSAT,KIAH,KSATKIAH,KSATKIAH,1
5260,N8287E,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5261,N8287E,KAUS,KMFE,KAUSKMFE,KAUSKMFE,1
5262,N8287E,KSAT,KAUS,KSATKAUS,KSATKAUS,9
5263,N8287E,KDRT,KSAT,KDRTKSAT,KDRTKSAT,7
5264,N8287E,KSAT,KDRT,KSATKDRT,KSATKDRT,6
5265,N8287E,KLBB,KSAT,KLBBKSAT,KLBBKSAT,2
5266,N8287E,KLNC,KLBB,KLNCKLBB,KLNCKLBB,1
5267,N8287E,KSAT,KLNC,KSATKLNC,KSATKLNC,1
5268,N8287E,KDRT,KSAT,KDRTKSAT,KDRTKSAT,7
5269,N8287E,KSAT,KDRT,KSATKDRT,KSATKDRT,6
5270,N8287E,5T9,KSAT,5T9KSAT,5T9KSAT,6
5271,N8287E,KSAT,5T9,KSAT5T9,KSAT5T9,5
5272,N8287E,KTKI,KSAT,KTKIKSAT,KTKIKSAT,1
5273,N8287E,KMAF,KTKI,KMAFKTKI,KMAFKTKI,1
5274,N8287E,KTKI,KMAF,KTKIKMAF,KTKIKMAF,2
5275,N8287E,KSAT,KTKI,KSATKTKI,KSATKTKI,1
5276,N8287E,KELP,KSAT,KELPKSAT,KELPKSAT,13
5277,N8287E,KSAT,KELP,KSATKELP,KSATKELP,12
5278,N8287E,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5279,N8287E,KLRD,KMFE,KLRDKMFE,KLRDKMFE,1
5280,N8287E,KSAT,KLRD,KSATKLRD,KSATKLRD,11
5281,N8287E,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5282,N8287E,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5283,N8287E,KACT,KSAT,KACTKSAT,KACTKSAT,1
5284,N8287E,KSAT,KACT,KSATKACT,KSATKACT,1
5285,N8287E,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5286,N8287E,KMFE,KHOU,KMFEKHOU,KMFEKHOU,14
5287,N8287E,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5288,N8287E,KAUS,KSAT,KAUSKSAT,KAUSKSAT,5
5289,N8287E,KSJT,KAUS,KSJTKAUS,KSJTKAUS,3
5290,N8287E,KAUS,KSJT,KAUSKSJT,KAUSKSJT,2
5291,N8287E,KAUS,KAUS,KAUSKAUS,KAUSKAUS,1
5292,N8287E,KSAT,KAUS,KSATKAUS,KSATKAUS,9
5293,N8287E,KDRT,KSAT,KDRTKSAT,KDRTKSAT,7
5294,N8287E,KSAT,KDRT,KSATKDRT,KSATKDRT,6
5295,N8287E,KBRO,KSAT,KBROKSAT,KBROKSAT,3
5296,N8287E,KSAT,KBRO,KSATKBRO,KSATKBRO,5
5297,N8287E,KABI,KSAT,KABIKSAT,KABIKSAT,1
5298,N8287E,KSAT,KABI,KSATKABI,KSATKABI,1
5299,N8287E,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5300,N8287E,KBRO,KHOU,KBROKHOU,KBROKHOU,3
5301,N8287E,KSAT,KBRO,KSATKBRO,KSATKBRO,5
5302,N8287E,5T9,KSAT,5T9KSAT,5T9KSAT,6
5303,N8287E,KSAT,5T9,KSAT5T9,KSAT5T9,5
5304,N8287E,KLRD,KSAT,KLRDKSAT,KLRDKSAT,10
5305,N8287E,KSAT,KLRD,KSATKLRD,KSATKLRD,11
5306,N8287E,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5307,N8287E,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5308,N8287E,KELP,KSAT,KELPKSAT,KELPKSAT,13
5309,N8287E,KSAT,KELP,KSATKELP,KSATKELP,12
5310,N8287E,KBRO,KSAT,KBROKSAT,KBROKSAT,3
5311,N8287E,KSAT,KBRO,KSATKBRO,KSATKBRO,5
5312,N8287E,KLRD,KSAT,KLRDKSAT,KLRDKSAT,10
5313,N8287E,KSAT,KLRD,KSATKLRD,KSATKLRD,11
5314,N8287E,KAUS,KSAT,KAUSKSAT,KAUSKSAT,5
5315,N8287E,KDAL,KAUS,KDALKAUS,KDALKAUS,1
5316,N8287E,KSAT,KDAL,KSATKDAL,KSATKDAL,2
5317,N8287E,KCRP,KSAT,KCRPKSAT,KCRPKSAT,1
5318,N8287E,KLRD,KCRP,KLRDKCRP,KLRDKCRP,1
5319,N8287E,KSAT,KLRD,KSATKLRD,KSATKLRD,11
5320,N8287E,5T9,KSAT,5T9KSAT,5T9KSAT,6
5321,N8287E,KSAT,5T9,KSAT5T9,KSAT5T9,5
5322,N8287E,KAUS,KSAT,KAUSKSAT,KAUSKSAT,5
5323,N8287E,KSAT,KAUS,KSATKAUS,KSATKAUS,9
5324,N8287E,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5325,N8287E,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5326,N8287E,KSAT,KAUS,KSATKAUS,KSATKAUS,9
5327,N8287E,KAUS,KSAT,KAUSKSAT,KAUSKSAT,5
5328,N8287E,KERV,KAUS,KERVKAUS,KERVKAUS,1
5329,N8287E,KSAT,KERV,KSATKERV,KSATKERV,3
5330,N8287E,5T9,KSAT,5T9KSAT,5T9KSAT,6
5331,N8287E,KSAT,5T9,KSAT5T9,KSAT5T9,5
5332,N8287E,KELP,KSAT,KELPKSAT,KELPKSAT,13
5333,N8287E,KSAT,KELP,KSATKELP,KSATKELP,12
5334,N8287E,KAUS,KSAT,KAUSKSAT,KAUSKSAT,5
5335,N8287E,KSAT,KAUS,KSATKAUS,KSATKAUS,9
5336,N8287E,KBPG,KSAT,KBPGKSAT,KBPGKSAT,2
5337,N8287E,KSAT,KBPG,KSATKBPG,KSATKBPG,1
5338,N8287E,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5339,N8287E,KBRO,KHOU,KBROKHOU,KBROKHOU,3
5340,N8287E,KSAT,KBRO,KSATKBRO,KSATKBRO,5
5341,N8287E,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5342,N8287E,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5343,N489AM,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5344,N489AM,KSAT,KHOU,KSATKHOU,KSATKHOU,13
5345,N489AM,KDAL,KSAT,KDALKSAT,KDALKSAT,5
5346,N489AM,KAPA,KDAL,KAPAKDAL,KAPAKDAL,1
5347,N489AM,KSAT,KAPA,KSATKAPA,KSATKAPA,3
5348,N489AM,KLRD,KSAT,KLRDKSAT,KLRDKSAT,10
5349,N489AM,KSAT,KLRD,KSATKLRD,KSATKLRD,11
5350,N489AM,KSAT,KSAT,KSATKSAT,KSATKSAT,2
5351,N489AM,KSAT,KSJT,KSATKSJT,KSATKSJT,4
5352,N489AM,KSAT,KHRL,KSATKHRL,KSATKHRL,4
5353,N489AM,KRST,KSAT,KRSTKSAT,KRSTKSAT,2
5354,N489AM,KTYR,KRST,KTYRKRST,KTYRKRST,1
5355,N489AM,KSAT,KTYR,KSATKTYR,KSATKTYR,1
5356,N489AM,KSJT,KSAT,KSJTKSAT,KSJTKSAT,5
5357,N489AM,KAUS,KSJT,KAUSKSJT,KAUSKSJT,2
5358,N489AM,KSJT,KAUS,KSJTKAUS,KSJTKAUS,3
5359,N489AM,KSAT,KSJT,KSATKSJT,KSATKSJT,4
5360,N489AM,KMKO,KSAT,KMKOKSAT,KMKOKSAT,1
5361,N489AM,KSAT,KMKO,KSATKMKO,KSATKMKO,1
5362,N489AM,KSAT,KOKM,KSATKOKM,KSATKOKM,1
5363,N489AM,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5364,N489AM,KJAN,KHOU,KJANKHOU,KJANKHOU,2
5365,N489AM,KHOU,KJAN,KHOUKJAN,KHOUKJAN,2
5366,N489AM,KSAT,KHOU,KSATKHOU,KSATKHOU,13
5367,N489AM,KOAK,KSAT,KOAKKSAT,KOAKKSAT,1
5368,N489AM,MMSL,KOAK,MMSLKOAK,MMSLKOAK,1
5369,N489AM,KSAT,MMSL,KSATMMSL,KSATMMSL,1
5370,N489AM,KEDC,KSAT,KEDCKSAT,KEDCKSAT,1
5371,N489AM,KDAL,KEDC,KDALKEDC,KDALKEDC,2
5372,N489AM,KEDC,KDAL,KEDCKDAL,KEDCKDAL,1
5373,N489AM,KAUS,KDAL,KAUSKDAL,KAUSKDAL,3
5374,N489AM,KSAT,KAUS,KSATKAUS,KSATKAUS,9
5375,N489AM,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5376,N489AM,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5377,N489AM,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5378,N489AM,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5379,N489AM,KTEB,KSAT,KTEBKSAT,KTEBKSAT,1
5380,N489AM,KAMA,KTEB,KAMAKTEB,KAMAKTEB,1
5381,N489AM,KSAT,KAMA,KSATKAMA,KSATKAMA,1
5382,N489AM,KELP,KSAT,KELPKSAT,KELPKSAT,13
5383,N489AM,KSAT,KELP,KSATKELP,KSATKELP,12
5384,N489AM,KMDW,KSAT,KMDWKSAT,KMDWKSAT,2
5385,N489AM,KTDZ,KMDW,KTDZKMDW,KTDZKMDW,1
5386,N489AM,KSAT,KTDZ,KSATKTDZ,KSATKTDZ,1
5387,N489AM,KMFE,KSAT,KMFEKSAT,KMFEKSAT,14
5388,N489AM,KSAT,KMFE,KSATKMFE,KSATKMFE,13
5389,N489AM,KOKC,KSAT,KOKCKSAT,KOKCKSAT,2
5390,N489AM,KSAT,KOKC,KSATKOKC,KSATKOKC,2
5391,N489AM,KJAN,KSAT,KJANKSAT,KJANKSAT,1
5392,N489AM,KSAT,KJAN,KSATKJAN,KSATKJAN,1
5393,N489AM,KFTW,KSAT,KFTWKSAT,KFTWKSAT,3
5394,N489AM,KSAT,KFTW,KSATKFTW,KSATKFTW,2
5395,N489AM,KOKC,KSAT,KOKCKSAT,KOKCKSAT,2
5396,N489AM,KSAT,KOKC,KSATKOKC,KSATKOKC,2
5397,N489AM,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5398,N489AM,KSAT,KHOU,KSATKHOU,KSATKHOU,13
5399,N489AM,KHOU,KSAT,KHOUKSAT,KHOUKSAT,17
5400,N489AM,KSAT,KHOU,KSATKHOU,KSATKHOU,13
5401,N489AM,KOMA,KSAT,KOMAKSAT,KOMAKSAT,1
5402,N489AM,KTUL,KOMA,KTULKOMA,KTULKOMA,1
5403,N489AM,KSAT,KTUL,KSATKTUL,KSATKTUL,1
5404,N489AM,KRST,KSAT,KRSTKSAT,KRSTKSAT,2
5405,N489AM,KHOU,KRST,KHOUKRST,KHOUKRST,1
5406,N489AM,KSAT,KHOU,KSATKHOU,KSATKHOU,13
5407,N489AM,KMDW,KSAT,KMDWKSAT,KMDWKSAT,2
5408,N489AM,KSAT,KMDW,KSATKMDW,KSATKMDW,1
5409,N489AM,KDAL,KSAT,KDALKSAT,KDALKSAT,5
5410,N489AM,KAUS,KDAL,KAUSKDAL,KAUSKDAL,3
5411,N489AM,KSAT,KAUS,KSATKAUS,KSATKAUS,9
5412,N489AM,KAPA,KSAT,KAPAKSAT,KAPAKSAT,3
5413,N489AM,KDUX,KAPA,KDUXKAPA,KDUXKAPA,1
5414,N489AM,KSAT,KDUX,KSATKDUX,KSATKDUX,1
5415,N489AM,KVNY,KSAT,KVNYKSAT,KVNYKSAT,1
5416,N489AM,KSAT,KVNY,KSATKVNY,KSATKVNY,1
5417,N489AM,KNEW,KSAT,KNEWKSAT,KNEWKSAT,1
5418,N489AM,KSAT,KNEW,KSATKNEW,KSATKNEW,1
5419,N489AM,KHDC,KSAT,KHDCKSAT,KHDCKSAT,1
5420,N489AM,KSAT,KHDC,KSATKHDC,KSATKHDC,1
5421,N489AM,KAPA,KSAT,KAPAKSAT,KAPAKSAT,3
5422,N489AM,KSAT,KAPA,KSATKAPA,KSATKAPA,3
5423,N489AM,KGLS,KSAT,KGLSKSAT,KGLSKSAT,1
5424,N489AM,KLFT,KGLS,KLFTKGLS,KLFTKGLS,1
5425,N489AM,KSAT,KLFT,KSATKLFT,KSATKLFT,1
5426,N489AM,KGKY,KSAT,KGKYKSAT,KGKYKSAT,1
5427,N489AM,KSAT,KGKY,KSATKGKY,KSATKGKY,1
5428,N823AM,KAEX,KBHM,KAEXKBHM,KAEXKBHM,1
5429,N823AM,KBCT,KAEX,KBCTKAEX,KBCTKAEX,1
5430,N823AM,KBHM,KBCT,KBHMKBCT,KBHMKBCT,1
5431,N823AM,KPBI,KBHM,KPBIKBHM,KPBIKBHM,1
5432,N823AM,TLC / MMTO,KPBI,TLC / MMTOKPBI,TLC / MMTOKPBI,1
5433,N823AM,KBHM,TLC / MMTO,KBHMTLC / MMTO,KBHMTLC / MMTO,2
5434,N823AM,KHSV,KBHM,KHSVKBHM,KHSVKBHM,1
5435,N823AM,KBHM,KHSV,KBHMKHSV,KBHMKHSV,1
5436,N823AM,KCLT,KBHM,KCLTKBHM,KCLTKBHM,4
5437,N823AM,CYQX,KCLT,CYQXKCLT,CYQXKCLT,1
5438,N823AM,DUB / EIDW,CYQX,DUB / EIDWCYQX,DUB / EIDWCYQX,5
5439,N823AM,ATH / LGAV,DUB / EIDW,ATH / LGAVDUB / EIDW,ATH / LGAVDUB / EIDW,1
5440,N823AM,ADD / HAAB,HSPN,ADD / HAABHSPN,ADD / HAABHSPN,1
5441,N823AM,ATH / LGAV,ADD / HAAB,ATH / LGAVADD / HAAB,ATH / LGAVADD / HAAB,1
5442,N823AM,DUB / EIDW,ATH / LGAV,DUB / EIDWATH / LGAV,DUB / EIDWATH / LGAV,1
